"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2004","WEEK #32","2004-08-08","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2004","WEEK #33","2004-08-15","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2003","WEEK #26","2003-06-29","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2003","WEEK #27","2003-07-06","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2003","WEEK #28","2003-07-13","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","2003","WEEK #29","2003-07-20","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","32",""
"SURVEY","2003","WEEK #30","2003-07-27","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","67",""
"SURVEY","2003","WEEK #31","2003-08-03","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","87",""
"SURVEY","2003","WEEK #32","2003-08-10","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","2002","WEEK #26","2002-06-30","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2002","WEEK #27","2002-07-07","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","5",""
"SURVEY","2002","WEEK #28","2002-07-14","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","25",""
"SURVEY","2002","WEEK #29","2002-07-21","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","62",""
"SURVEY","2002","WEEK #30","2002-07-28","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","86",""
"SURVEY","2002","WEEK #31","2002-08-04","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2002","WEEK #32","2002-08-11","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","2001","WEEK #25","2001-06-24","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2001","WEEK #26","2001-07-01","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2001","WEEK #27","2001-07-08","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","1",""
"SURVEY","2001","WEEK #28","2001-07-15","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","6",""
"SURVEY","2001","WEEK #29","2001-07-22","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","34",""
"SURVEY","2001","WEEK #30","2001-07-29","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","72",""
"SURVEY","2001","WEEK #31","2001-08-05","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","89",""
"SURVEY","2001","WEEK #32","2001-08-12","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","97",""
"SURVEY","2000","WEEK #24","2000-06-18","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #25","2000-06-25","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #26","2000-07-02","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","2000","WEEK #27","2000-07-09","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","19",""
"SURVEY","2000","WEEK #28","2000-07-16","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","50",""
"SURVEY","2000","WEEK #29","2000-07-23","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","84",""
"SURVEY","2000","WEEK #30","2000-07-30","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","95",""
"SURVEY","2000","WEEK #31","2000-08-06","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","1999","WEEK #24","1999-06-20","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","1999","WEEK #25","1999-06-27","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","1999","WEEK #26","1999-07-04","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","0",""
"SURVEY","1999","WEEK #27","1999-07-11","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","2",""
"SURVEY","1999","WEEK #28","1999-07-18","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1999","WEEK #29","1999-07-25","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","73",""
"SURVEY","1999","WEEK #30","1999-08-01","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","92",""
"SURVEY","1999","WEEK #31","1999-08-08","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","98",""
"SURVEY","1998","WEEK #28","1998-07-12","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","1998","WEEK #29","1998-07-19","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","49",""
"SURVEY","1998","WEEK #30","1998-07-26","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","84",""
"SURVEY","1998","WEEK #31","1998-08-02","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","94",""
"SURVEY","1998","WEEK #32","1998-08-09","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","1997","WEEK #29","1997-07-20","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","11",""
"SURVEY","1997","WEEK #30","1997-07-27","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","70",""
"SURVEY","1997","WEEK #31","1997-08-03","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","92",""
"SURVEY","1997","WEEK #32","1997-08-10","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","1996","WEEK #29","1996-07-21","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","4",""
"SURVEY","1996","WEEK #30","1996-07-28","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","42",""
"SURVEY","1996","WEEK #31","1996-08-04","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","77",""
"SURVEY","1996","WEEK #32","1996-08-11","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","93",""
"SURVEY","1996","WEEK #33","1996-08-18","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","97",""
"SURVEY","1995","WEEK #29","1995-07-23","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","14",""
"SURVEY","1995","WEEK #30","1995-07-30","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1995","WEEK #31","1995-08-06","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1995","WEEK #32","1995-08-13","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","1994","WEEK #27","1994-07-10","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","10",""
"SURVEY","1994","WEEK #28","1994-07-17","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","52",""
"SURVEY","1994","WEEK #29","1994-07-24","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","82",""
"SURVEY","1994","WEEK #30","1994-07-31","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","98",""
"SURVEY","1993","WEEK #28","1993-07-18","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1993","WEEK #29","1993-07-25","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","6",""
"SURVEY","1993","WEEK #30","1993-08-01","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","24",""
"SURVEY","1993","WEEK #31","1993-08-08","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1993","WEEK #32","1993-08-15","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","78",""
"SURVEY","1993","WEEK #33","1993-08-22","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","92",""
"SURVEY","1992","WEEK #29","1992-07-19","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","18",""
"SURVEY","1992","WEEK #30","1992-07-26","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","60",""
"SURVEY","1992","WEEK #31","1992-08-02","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1992","WEEK #32","1992-08-09","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","1991","WEEK #28","1991-07-14","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","29",""
"SURVEY","1991","WEEK #29","1991-07-21","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","57",""
"SURVEY","1991","WEEK #30","1991-07-28","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","78",""
"SURVEY","1991","WEEK #31","1991-08-04","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","88",""
"SURVEY","1990","WEEK #29","1990-07-22","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","15",""
"SURVEY","1990","WEEK #30","1990-07-29","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1990","WEEK #31","1990-08-05","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1990","WEEK #32","1990-08-12","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","98",""
"SURVEY","1989","WEEK #28","1989-07-16","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1989","WEEK #29","1989-07-23","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","56",""
"SURVEY","1989","WEEK #30","1989-07-30","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1989","WEEK #31","1989-08-06","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","99",""
"SURVEY","1989","WEEK #32","1989-08-13","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1988","WEEK #26","1988-07-03","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1988","WEEK #27","1988-07-10","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","12",""
"SURVEY","1988","WEEK #28","1988-07-17","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1988","WEEK #29","1988-07-24","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1988","WEEK #30","1988-07-31","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","98",""
"SURVEY","1988","WEEK #31","1988-08-07","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1988","WEEK #32","1988-08-14","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1987","WEEK #27","1987-07-05","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","6",""
"SURVEY","1987","WEEK #28","1987-07-12","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","40",""
"SURVEY","1987","WEEK #29","1987-07-19","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","80",""
"SURVEY","1987","WEEK #30","1987-07-26","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","97",""
"SURVEY","1987","WEEK #31","1987-08-02","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1986","WEEK #28","1986-07-13","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","15",""
"SURVEY","1986","WEEK #29","1986-07-20","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","55",""
"SURVEY","1986","WEEK #30","1986-07-27","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1986","WEEK #31","1986-08-03","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","1986","WEEK #32","1986-08-10","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1985","WEEK #27","1985-07-07","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","1",""
"SURVEY","1985","WEEK #28","1985-07-14","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","18",""
"SURVEY","1985","WEEK #29","1985-07-21","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","57",""
"SURVEY","1985","WEEK #30","1985-07-28","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","88",""
"SURVEY","1985","WEEK #31","1985-08-04","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","1985","WEEK #32","1985-08-11","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1984","WEEK #28","1984-07-15","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","6",""
"SURVEY","1984","WEEK #29","1984-07-22","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","20",""
"SURVEY","1984","WEEK #30","1984-07-29","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","64",""
"SURVEY","1984","WEEK #31","1984-08-05","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","86",""
"SURVEY","1984","WEEK #32","1984-08-12","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","94",""
"SURVEY","1984","WEEK #33","1984-08-19","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1983","WEEK #28","1983-07-17","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","3",""
"SURVEY","1983","WEEK #29","1983-07-24","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1983","WEEK #30","1983-07-31","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","75",""
"SURVEY","1983","WEEK #31","1983-08-07","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","92",""
"SURVEY","1983","WEEK #32","1983-08-14","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","98",""
"SURVEY","1983","WEEK #33","1983-08-21","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","100",""
"SURVEY","1982","WEEK #29","1982-07-25","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","30",""
"SURVEY","1982","WEEK #30","1982-08-01","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","65",""
"SURVEY","1982","WEEK #31","1982-08-08","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","85",""
"SURVEY","1982","WEEK #32","1982-08-15","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","96",""
"SURVEY","1981","WEEK #28","1981-07-12","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","7",""
"SURVEY","1981","WEEK #29","1981-07-19","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","49",""
"SURVEY","1981","WEEK #30","1981-07-26","STATE","IOWA","19","","","","","","","00000000","","CORN","CORN - PROGRESS, MEASURED IN PCT SILKING","TOTAL","NOT SPECIFIED","83",""
